nct_id,results_due,has_results,pending_results,any_results,overdue,reported_late,available_completion_date,due_date,first_results_submission,sponsor,sponsor_type,sponsor_class,industry_collab,us_gov_collab,phase_cat,phase,terminated,start_year,full_completion,contains_drug,contains_biological,contains_device,contains_diagnostic,contains_radiation,contains_combi_product,contains_genetic,contains_us_loc,act_flag,included_pact_flag,sponsored_trials
NCT03840486,0,0,0,0,0,0,2020-04-30,2021-04-30,,Emory University,Other,0,0,0,4.0,Phase 4,0,2019.0,0,1,0,1,0,0,0,0,0,1,0,947
NCT03841500,1,0,1,1,0,1,2017-01-31,2018-01-31,2019-03-10,Kelsey-Seybold Clinic,Other,0,0,0,5.0,,0,2016.0,1,0,0,1,0,0,0,0,0,0,1,1
NCT03845127,0,0,0,0,0,0,2020-12-31,2021-12-31,,BioVentrix,Industry,1,0,0,5.0,,0,2019.0,0,1,0,1,0,0,0,0,3,1,0,6
NCT03845582,0,0,0,0,0,0,2021-12-31,2022-12-31,,"Alkeus Pharmaceuticals, Inc.",Industry,1,0,0,3.0,Phase 3,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,3
NCT03847636,0,0,0,0,0,0,2022-05-31,2023-05-31,,Johns Hopkins University,Other,0,1,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,1143
NCT03847974,0,0,0,0,0,0,2019-10-28,2020-10-28,,LIB Therapeutics LLC,Industry,1,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,4
NCT03850418,0,0,0,0,0,0,2024-02-20,2025-02-20,,Henry Ford Health System,Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,151
NCT03851445,0,0,0,0,0,0,2024-01-28,2025-01-28,,Southwest Oncology Group,Other,0,0,1,2.0,Phase 2/Phase 3,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,288
NCT03858530,0,0,0,0,0,0,2020-12-31,2021-12-31,,Children's Mercy Hospital Kansas City,Other,0,0,0,4.0,Phase 4,0,2018.0,0,0,0,0,1,0,0,0,0,1,0,138
NCT03859024,0,0,0,0,0,0,2020-04-30,2021-04-30,,University of Alabama at Birmingham,Other,0,0,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,801
NCT03861390,0,0,0,0,0,0,2022-02-28,2023-02-28,,"University of North Carolina, Chapel Hill",Other,0,0,1,0.0,Phase 1/Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,910
NCT03861871,0,0,0,0,0,0,2021-04-30,2022-04-30,,NYU Langone Health,Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,869
NCT03862053,0,0,0,0,0,0,2019-12-01,2020-12-01,,Toyos Clinic,Other,0,0,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,8
NCT03862755,1,0,0,0,1,0,2017-09-12,2018-09-12,,Shen Lei,Other,0,0,0,4.0,Phase 4,0,2017.0,1,1,0,0,0,0,0,0,2,1,0,1
NCT03865381,0,0,0,0,0,0,2019-08-30,2020-08-30,,Verily Life Sciences LLC,Industry,1,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,2
NCT03865927,0,0,0,0,0,0,2023-07-31,2024-07-31,,University of Alabama at Birmingham,Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,801
NCT03866967,0,0,0,0,0,0,2020-06-15,2021-06-15,,Akeso,Industry,1,0,0,1.0,Phase 2,0,2019.0,0,0,1,0,0,0,0,0,2,1,0,6
NCT03867084,0,0,0,0,0,0,2025-06-30,2026-06-30,,Merck Sharp & Dohme Corp.,Industry,1,0,0,3.0,Phase 3,0,2019.0,0,1,1,0,0,0,0,0,1,1,0,2145
NCT03869684,0,0,0,0,0,0,2020-02-29,2021-02-28,,"Senju Pharmaceutical Co., Ltd.",Industry,1,1,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,4
NCT03870334,0,0,0,0,0,0,2020-10-31,2021-10-31,,Landos Biopharma Inc.,Industry,1,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,3,1,0,3
NCT03870737,1,1,0,1,0,0,2018-05-30,2019-05-30,2019-04-03,"University of California, Los Angeles",Other,0,0,1,5.0,,0,2014.0,1,0,0,1,0,0,0,0,0,0,1,692
NCT03872505,0,0,0,0,0,0,2021-01-31,2022-01-31,,Cedars-Sinai Medical Center,Other,0,1,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,1,0,0,0,1,0,279
NCT03875729,0,0,0,0,0,0,2022-05-31,2023-05-31,,"Provention Bio, Inc.",Industry,1,0,0,3.0,Phase 3,0,2019.0,0,0,1,0,0,0,0,0,1,1,0,4
NCT03878095,0,0,0,0,0,0,2020-05-01,2021-05-01,,National Cancer Institute (NCI),NIH,2,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,3,1,0,3004
NCT03878758,0,0,0,0,0,0,2019-04-30,2020-04-30,,"Becton, Dickinson and Company",Industry,1,0,0,5.0,,0,2019.0,1,0,0,1,0,0,0,0,0,1,0,26
NCT03880227,0,0,0,0,0,0,2020-03-31,2021-03-31,,The University of Texas at Dallas,Other,0,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,29
NCT03881059,0,0,0,0,0,0,2020-04-20,2021-04-20,,Bristol-Myers Squibb,Industry,1,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,1,1,0,1104
NCT03882554,0,0,0,0,0,0,2019-11-30,2020-11-30,,Neurohabilitation Corporation,Industry,1,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,0,1,0,5
NCT03883581,0,0,0,0,0,0,2020-12-01,2021-12-01,,University of Florida,Other,0,0,0,0.0,Phase 1/Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,849
NCT03888144,0,0,0,0,0,0,2020-07-31,2021-07-31,,The Cleveland Clinic,Other,0,0,0,4.0,Phase 4,0,2017.0,0,1,0,0,0,0,0,0,0,1,0,581
NCT03888378,0,0,0,0,0,0,2020-03-31,2021-03-31,,Hovione Scientia Limited,Industry,1,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,2
NCT03888820,0,0,0,0,0,0,2019-03-30,2020-03-30,,Sport and Spine Rehab Clinical Research Foundation,Other,0,0,0,4.0,Phase 4,0,2018.0,1,1,0,0,0,0,0,0,0,1,0,15
NCT03897062,0,0,0,0,0,0,2020-12-31,2021-12-31,,The Florey Institute of Neuroscience and Mental Health,Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,2,1,0,2
NCT03901534,0,0,0,0,0,0,2022-12-31,2023-12-31,,Columbia University,Other,0,0,1,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,675
NCT03902093,0,0,0,0,0,0,2021-06-01,2022-06-01,,University of Southern California,Other,0,0,0,5.0,,0,2020.0,0,0,0,0,1,0,0,0,3,1,0,483
NCT03903068,0,0,0,0,0,0,2020-08-15,2021-08-15,,"Xuanwu Hospital, Beijing",Other,0,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,2,1,0,58
NCT03903510,0,0,0,0,0,0,2020-09-30,2021-09-30,,Gillette Children's Specialty Healthcare,Other,0,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,14
NCT03905265,0,0,0,0,0,0,2019-12-31,2020-12-31,,Medicines Development Limited,Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,3,1,0,7
NCT03908476,0,0,0,0,0,0,2022-12-31,2023-12-31,,Abbott Medical Devices,Industry,1,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,419
NCT03909737,0,0,0,0,0,0,2022-02-01,2023-02-01,,"University of Maryland, Baltimore",Other,0,0,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,2,1,0,144
NCT03910244,0,0,0,0,0,0,2022-03-31,2023-03-31,,The Cleveland Clinic,Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,3,1,0,581
NCT03911505,0,0,0,0,0,0,2021-02-28,2022-02-28,,Amicus Therapeutics,Industry,1,0,0,3.0,Phase 3,0,2019.0,0,1,1,0,0,0,0,0,0,1,0,34
NCT03911973,0,0,0,0,0,0,2021-05-31,2022-05-31,,Kari Wisinski,Other,0,1,0,0.0,Phase 1/Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,1
NCT03913026,0,0,0,0,0,0,2023-12-31,2024-12-31,,Ciusss de L'Est de l'Île de Montréal,Other,0,1,0,1.0,Phase 2,0,2019.0,0,0,1,0,0,0,0,0,3,1,0,23
NCT03914326,0,0,0,0,0,0,2024-07-29,2025-07-29,,Novo Nordisk A/S,Industry,1,0,0,3.0,Phase 3,0,2019.0,0,1,0,0,0,0,0,0,1,1,0,981
NCT03916328,0,0,0,0,0,0,2022-06-06,2023-06-06,,MU-JHU CARE,Other,0,0,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,3,1,0,2
NCT03917420,0,0,0,0,0,0,2019-09-04,2020-09-04,,"University of North Carolina, Chapel Hill",Other,0,0,1,4.0,Phase 4,0,2019.0,1,1,0,0,0,0,0,0,0,1,0,910
NCT03918629,0,0,0,0,0,0,2020-06-09,2021-06-09,,Pfizer,Industry,1,0,0,3.0,Phase 3,0,2019.0,0,0,1,0,0,0,0,0,0,1,0,2856
NCT03921827,0,0,0,0,0,0,2023-01-07,2024-01-07,,"National University, Singapore",Other,0,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,2,1,0,73
NCT03922048,0,0,0,0,0,0,2021-10-31,2022-10-31,,Heron Therapeutics,Industry,1,0,0,1.0,Phase 2,0,2019.0,0,1,0,1,0,0,0,0,0,1,0,18
NCT03922945,0,0,0,0,0,0,2020-09-30,2021-09-30,,"VIVUS, Inc.",Industry,1,0,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,40
NCT03926195,0,0,0,0,0,0,2021-01-31,2022-01-31,,Galapagos NV,Industry,1,1,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,2,1,0,79
NCT03927222,0,0,0,0,0,0,2023-12-31,2024-12-31,,Gary Archer Ph.D.,Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,1,0,0,0,0,0,0,1,0,12
NCT03928184,0,0,0,0,0,0,2020-12-31,2021-12-31,,Samumed LLC,Industry,1,0,0,3.0,Phase 3,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,16
NCT03929146,0,0,0,0,0,0,2021-12-01,2022-12-01,,University of Cincinnati,Other,0,0,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,222
NCT03931746,0,0,0,0,0,0,2020-04-30,2021-04-30,,Northwell Health,Other,0,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,271
NCT03933163,0,0,0,0,0,0,2020-12-31,2021-12-31,,Murdoch Childrens Research Institute,Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,2,1,0,28
NCT03933397,0,0,0,0,0,0,2021-12-31,2022-12-31,,Duke University,Other,0,0,1,3.0,Phase 3,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,1342
NCT03935984,0,0,0,0,0,0,2021-04-01,2022-04-01,,ProMedica Health System,Other,0,0,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,8
NCT03936777,0,0,0,0,0,0,2023-04-30,2024-04-30,,"Zogenix, Inc.",Industry,1,1,0,3.0,Phase 3,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,17
NCT03937154,0,0,0,0,0,0,2021-08-27,2022-08-27,,Amgen,Industry,1,0,0,3.0,Phase 3,0,2019.0,0,1,0,0,0,0,0,0,3,1,0,685
NCT03937791,0,0,0,0,0,0,2020-07-31,2021-07-31,,National Cancer Institute (NCI),NIH,2,0,0,1.0,Phase 2,0,2019.0,0,0,1,0,0,0,0,0,0,1,0,3004
NCT03938038,0,0,0,0,0,0,2020-10-31,2021-10-31,,"The University of Texas Health Science Center, Houston",Other,0,0,0,5.0,,0,2019.0,0,0,0,0,1,0,0,0,0,1,0,490
NCT03938532,0,0,0,0,0,0,2020-12-31,2021-12-31,,Baystate Medical Center,Other,0,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,34
NCT03942601,0,0,0,0,0,0,2020-06-15,2021-06-15,,"Mercator MedSystems, Inc.",Industry,1,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,7
NCT03943368,0,0,0,0,0,0,2020-03-31,2021-03-31,,"Ceevra, Inc.",Industry,1,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,8
NCT03944473,0,0,0,0,0,0,2020-07-20,2021-07-20,,Montefiore Medical Center,Other,0,0,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,3,1,0,240
NCT03945084,0,0,0,0,0,0,2021-12-31,2022-12-31,,"University of Turin, Italy",Other,0,1,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,2,1,0,110
NCT03945422,0,0,0,0,0,0,2020-04-03,2021-04-03,,InMode MD Ltd.,Industry,1,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,7
NCT03946449,0,0,0,0,0,0,2021-07-15,2022-07-15,,Arrowhead Pharmaceuticals,Industry,1,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,3,1,0,18
NCT03947671,0,0,0,0,0,0,2021-09-01,2022-09-01,,Virginia Commonwealth University,Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,1,0,0,0,0,0,1,0,417
NCT03950856,0,0,0,0,0,0,2020-04-03,2021-04-03,,Merck Sharp & Dohme Corp.,Industry,1,0,0,3.0,Phase 3,0,2019.0,0,1,0,0,0,0,0,0,1,1,0,2145
NCT03953118,0,0,0,0,0,0,2019-12-01,2020-12-01,,"University of California, San Francisco",Other,0,0,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,1443
NCT03955432,0,0,0,0,0,0,2022-03-31,2023-03-31,,Northwell Health,Other,0,1,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,271
NCT03956225,0,0,0,0,0,0,2020-10-31,2021-10-31,,Alcon Research,Industry,1,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,492
NCT03959592,0,0,0,0,0,0,2020-12-31,2021-12-31,,"Felipe Medeiros, MD",Other,0,1,0,0.0,Phase 1/Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,1
NCT03959982,0,0,0,0,0,0,2021-12-31,2022-12-31,,Spyridon Fortis,Other,0,0,0,5.0,,0,2019.0,0,0,0,1,1,0,0,0,3,1,0,1
NCT03960606,0,0,0,0,0,0,2020-06-30,2021-06-30,,Pulmatrix Inc.,Industry,1,0,0,1.0,Phase 2,0,2019.0,0,0,0,0,0,0,1,0,1,1,0,12
NCT03962634,0,0,0,0,0,0,2020-04-30,2021-04-30,,Virginia Commonwealth University,Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,417
NCT03969485,0,0,0,0,0,0,2020-05-31,2021-05-31,,Sciton,Industry,1,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,7
NCT03970733,0,0,0,0,0,0,2020-04-30,2021-04-30,,Valneva Austria GmbH,Industry,1,0,0,1.0,Phase 2,0,2019.0,0,0,1,0,0,0,0,0,0,1,0,31
NCT03973866,0,0,0,0,0,0,2021-03-31,2022-03-31,,Sequana Medical AG,Industry,1,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,1,1,0,10
NCT03978832,0,0,0,0,0,0,2020-05-15,2021-05-15,,Indivior Inc.,Industry,1,0,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,45
NCT03980145,0,0,0,0,0,0,2020-03-01,2021-03-01,,Indiana University,Other,0,0,0,5.0,,0,2017.0,0,0,0,1,0,0,0,0,0,1,0,497
NCT03980938,0,0,0,0,0,0,2020-06-30,2021-06-30,,EIP Pharma Inc,Industry,1,1,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,2,1,0,5
NCT03981419,0,0,0,0,0,0,2020-07-15,2021-07-15,,"Alkahest, Inc.",Industry,1,0,0,1.0,Phase 2,0,2019.0,0,0,1,0,0,0,0,0,0,1,0,6
NCT03982537,0,0,0,0,0,0,2021-10-31,2022-10-31,,Wake Forest University Health Sciences,Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,1,0,0,0,1,0,616
NCT03983252,0,0,0,0,0,0,2024-05-01,2025-05-01,,Brigham and Women's Hospital,Other,0,1,0,0.0,Phase 1/Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,698
NCT03984305,0,0,0,0,0,0,2021-05-31,2022-05-31,,Global Kinetics Corporation,Industry,1,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,2
NCT03986580,0,0,0,0,0,0,2020-09-30,2021-09-30,,Intrinsic Therapeutics,Industry,1,0,0,5.0,,0,2020.0,0,0,0,1,0,0,0,0,0,1,0,7
NCT03987451,0,0,0,0,0,0,2020-12-29,2021-12-29,,Novo Nordisk A/S,Industry,1,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,1,1,0,981
NCT03989271,0,0,0,0,0,0,2020-05-31,2021-05-31,,Temple University,Other,0,1,1,0.0,Phase 1/Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,152
NCT03990389,0,0,0,0,0,0,2020-10-31,2021-10-31,,University of Chicago,Other,0,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,594
NCT03992092,0,0,0,0,0,0,2020-08-31,2021-08-31,,Lawson Health Research Institute,Other,0,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,3,1,0,468
NCT03992443,0,0,0,0,0,0,2021-11-30,2022-11-30,,Chiesi Farmaceutici S.p.A.,Industry,1,0,0,3.0,Phase 3,0,2020.0,0,1,0,0,0,0,0,0,3,1,0,130
NCT03993509,0,0,0,0,0,0,2023-08-01,2024-08-01,,University of Pennsylvania,Other,0,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,1052
NCT03993691,0,0,0,0,0,0,2021-08-31,2022-08-31,,"University of North Carolina, Chapel Hill",Other,0,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,910
NCT03995628,0,0,0,0,0,0,2020-05-31,2021-05-31,,Medical University of South Carolina,Other,0,0,0,1.0,Phase 2,0,2018.0,0,1,0,0,0,0,0,0,0,1,0,511
NCT03998254,0,0,0,0,0,0,2027-02-01,2028-02-01,,Merck Sharp & Dohme Corp.,Industry,1,0,0,3.0,Phase 3,0,2019.0,0,1,0,0,0,0,0,0,2,1,0,2145
NCT03998709,0,0,0,0,0,0,2020-10-31,2021-10-31,,Mayo Clinic,Other,0,0,1,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,1898
NCT04002440,0,0,0,0,0,0,2021-10-31,2022-10-31,,"University of California, San Diego",Other,0,1,0,5.0,,0,2018.0,0,0,0,1,0,0,1,0,0,1,0,561
NCT04003012,0,0,0,0,0,0,2020-06-25,2021-06-25,,CAMC Health System,Other,0,0,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,38
NCT04004611,0,0,0,0,0,0,2022-08-25,2023-08-25,,Eli Lilly and Company,Industry,1,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,3,1,0,1512
NCT04005339,0,0,0,0,0,0,2021-07-31,2022-07-31,,Georgetown University,Other,0,1,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,214
NCT04013555,0,0,0,0,0,0,2024-03-31,2025-03-31,,"University of Maryland, Baltimore",Other,0,0,0,0.0,Phase 1/Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,144
NCT04016610,0,0,0,0,0,0,2019-10-28,2020-10-28,,Soliton,Industry,1,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,5
NCT04017390,0,0,0,0,0,0,2021-01-31,2022-01-31,,John Fowler,Other,0,1,0,4.0,Phase 4,0,2020.0,0,1,0,0,0,0,0,0,0,1,0,3
NCT04017819,0,0,0,0,0,0,2021-12-31,2022-12-31,,Stanford University,Other,0,0,1,0.0,Phase 1/Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,1309
NCT04018027,0,0,0,0,0,0,2020-04-30,2021-04-30,,"Cara Therapeutics, Inc.",Industry,1,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,17
NCT04021238,0,0,0,0,0,0,2021-12-31,2022-12-31,,UNC Lineberger Comprehensive Cancer Center,Other,0,0,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,229
NCT04026113,0,0,0,0,0,0,2022-01-31,2023-01-31,,Allergan,Industry,1,1,0,3.0,Phase 3,0,2019.0,0,1,0,0,0,0,0,0,1,1,0,495
NCT04028492,0,0,0,0,0,0,2020-07-31,2021-07-31,,Vanda Pharmaceuticals,Industry,1,0,0,3.0,Phase 3,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,37
NCT04029467,0,0,0,0,0,0,2021-07-17,2022-07-17,,Lebanese American University,Other,0,0,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,2,1,0,8
NCT04030000,0,0,0,0,0,0,2022-08-31,2023-08-31,,Northwell Health,Other,0,0,0,0.0,Phase 1/Phase 2,0,2019.0,0,1,0,0,0,1,0,0,3,1,0,271
NCT04030559,0,0,0,0,0,0,2024-08-01,2025-08-01,,"University of California, Davis",Other,0,1,1,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,530
NCT04031066,0,0,0,0,0,0,2021-03-15,2022-03-15,,Chiesi Farmaceutici S.p.A.,Industry,1,0,0,3.0,Phase 3,0,2020.0,0,1,0,0,0,0,0,0,3,1,0,130
NCT04032860,0,0,0,0,0,0,2023-02-10,2024-02-10,,West China Hospital,Other,0,0,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,2,1,0,114
NCT04034030,0,0,0,0,0,0,2020-04-30,2021-04-30,,Children's Mercy Hospital Kansas City,Other,0,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,138
NCT04034225,0,0,0,0,0,0,2021-02-01,2022-02-01,,"Sensei Biotherapeutics, Inc.",Industry,1,0,0,0.0,Phase 1/Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,2
NCT04035460,0,0,0,0,0,0,2020-09-30,2021-09-30,,Baystate Medical Center,Other,0,0,0,5.0,,0,2018.0,0,0,0,1,0,0,0,0,0,1,0,34
NCT04039490,0,0,0,0,0,0,2021-08-31,2022-08-31,,Clear Guide Medical,Industry,1,0,1,5.0,,0,2020.0,0,0,0,1,0,0,0,0,3,1,0,8
NCT04042116,0,0,0,0,0,0,2023-07-31,2024-07-31,,"Clovis Oncology, Inc.",Industry,1,1,0,0.0,Phase 1/Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,31
NCT04042402,0,0,0,0,0,0,2023-12-31,2024-12-31,,"Dicerna Pharmaceuticals, Inc.",Industry,1,0,0,3.0,Phase 3,0,2019.0,0,1,0,0,0,0,0,0,2,1,0,7
NCT04042714,0,0,0,0,0,0,2023-08-15,2024-08-15,,Baylor Research Institute,Other,0,1,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,131
NCT04043312,0,0,0,0,0,0,2020-07-31,2021-07-31,,University of Pennsylvania,Other,0,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,1052
NCT04044950,0,0,0,0,0,0,2023-07-03,2024-07-03,,National Cancer Institute (NCI),NIH,2,0,0,1.0,Phase 2,0,2019.0,0,0,1,0,0,0,0,0,0,1,0,3004
NCT04047186,0,0,0,0,0,0,2024-04-30,2025-04-30,,Tongji Hospital,Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,2,1,0,71
NCT04047641,0,0,0,0,0,0,2022-02-01,2023-02-01,,M.D. Anderson Cancer Center,Other,0,0,1,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,2066
NCT04049357,0,0,0,0,0,0,2020-10-15,2021-10-15,,Odense University Hospital,Other,0,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,3,1,0,292
NCT04050982,0,0,0,0,0,0,2020-09-01,2021-09-01,,Stanford University,Other,0,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,1309
NCT04052698,0,0,0,0,0,0,2021-04-30,2022-04-30,,Octapharma,Industry,1,0,0,3.0,Phase 3,0,2020.0,0,1,0,0,0,0,0,0,1,1,0,54
NCT04055714,0,0,0,0,0,0,2020-10-31,2021-10-31,,"Piedmont Ear, Nose, Throat and Related Allergy, PC",Other,0,1,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,3,1,0,1
NCT04055909,0,0,0,0,0,0,2021-04-30,2022-04-30,,Inotrem,Industry,1,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,3,1,0,3
NCT04057378,0,0,0,0,0,0,2022-11-15,2023-11-15,,Region Örebro County,Other,0,0,0,4.0,Phase 4,0,2019.0,0,0,0,1,0,0,0,0,3,1,0,57
NCT04057768,0,0,0,0,0,0,2020-07-19,2021-07-19,,Venus Concept,Industry,1,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,23
NCT04058249,0,0,0,0,0,0,2022-12-01,2023-12-01,,Stanford University,Other,0,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,1309
NCT04059159,0,0,0,0,0,0,2020-08-31,2021-08-31,,Spinal Singularity,Industry,1,0,1,5.0,,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,4
NCT04059679,0,0,0,0,0,0,2020-03-31,2021-03-31,,LifeBridge Health,Other,0,1,0,4.0,Phase 4,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,21
NCT04060316,0,0,0,0,0,0,2020-08-31,2021-08-31,,"GeneOne Life Science, Inc.",Industry,1,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,8
NCT04060927,0,0,0,0,0,0,2022-11-30,2023-11-30,,Atrium Health,Other,0,0,0,4.0,Phase 4,0,2019.0,0,0,0,1,0,0,0,0,0,1,0,95
NCT04061330,0,0,0,0,0,0,2020-05-31,2021-05-31,,"The University of Texas Health Science Center, Houston",Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,0,1,0,490
NCT04064346,0,0,0,0,0,0,2023-03-31,2024-03-31,,Palladio Biosciences,Industry,1,0,0,3.0,Phase 3,0,2020.0,0,1,0,0,0,0,0,0,3,1,0,3
NCT04065308,0,0,0,0,0,0,2019-12-21,2020-12-21,,Seoul National University Hospital,Other,0,0,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,2,1,0,1227
NCT04069273,0,0,0,0,0,0,2021-09-30,2022-09-30,,Harry H Yoon,Other,0,1,0,1.0,Phase 2,0,2019.0,0,1,0,0,0,0,0,0,3,1,0,1
NCT04072016,0,0,0,0,0,0,2021-12-31,2022-12-31,,MicroOptx,Industry,1,0,0,5.0,,0,2019.0,0,0,0,1,0,0,0,0,1,1,0,3
